subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 9 0.6 second second 23 1 184 8 5.9 1.55999684333801 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.15 first second 18 1 185 -6.6 -6.869999 2.05999660491943 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 12 0.15 second first 15 1 186 8 5.9 1.81999683380127 0 System.Collections.Generic.List`1[System.Single] -1
lala 13 0.075 second first 15 1 187 8 5.974999 1.25999712944031 0 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.6 second second 7 1 188 8 7.4 1.01999735832214 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.6 first second 7 1 189 8 6.8 2.49999618530273 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 14 0.15 first second 6 1 190 8 6.65 4.47999429702759 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.3 second first 16 1 191 -8 -5.3 1.15999722480774 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 5 0.6 first second 19 1 192 -6.6 -6.78 2.47999620437622 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 11 0.075 first second 8 1 193 -8 -4.475 0.839997529983521 0 System.Collections.Generic.List`1[System.Single] -1
lala 6 0.3 second first 4 1 194 6.6 7.92 1.01999735832214 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 12 0.075 second first 8 1 195 -8 -4.55 2.69999599456787 0 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.0375 first second 2 1 196 -6.6 -3.8325 1.8599967956543 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 7 0.3 second second 4 1 197 6.6 8.219999 0.959997415542603 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.075 first first 20 1 198 6.6 6.494999 0.779997587203979 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.3 second first 11 1 199 -6.6 -6.48 2.79999589920044 0 System.Collections.Generic.List`1[System.Single] -1
lala 5 2.4 first first 14 1 200 8 9.199999 0.559997797012329 0 System.Collections.Generic.List`1[System.Single] 1
lala 15 0.15 second second 6 1 201 8 6.8 2.45999622344971 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 9 0.15 first first 11 1 202 -6.6 -6.63 1.17999720573425 0 System.Collections.Generic.List`1[System.Single] 1
lala 5 2.4 first second 9 1 203 -8 -4.4 0.859997510910034 0 System.Collections.Generic.List`1[System.Single] -1
lala 10 0.075 second second 11 1 204 -6.6 -6.555 1.03999733924866 0 System.Collections.Generic.List`1[System.Single] 1
lala 11 0.0375 first first 20 1 205 6.6 6.4575 2.07999658584595 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.075 first second 13 1 206 6.6 5.205 1.83999681472778 0 System.Collections.Generic.List`1[System.Single] -1
lala 13 0.075 second second 8 1 207 -8 -4.625 2.31999635696411 0 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.3 second second 19 1 208 -6.6 -7.08 1.21999716758728 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 6 1.2 first second 9 1 209 -8 -5.6 3.67999505996704 0 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.3 first second 16 1 210 -8 -5.6 0.599997758865356 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.15 second second 4 1 211 6.6 8.07 2.31999635696411 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.3 second second 12 1 212 6.6 5.819999 1.87999677658081 0 System.Collections.Generic.List`1[System.Single] 1
lala 9 0.15 second second 18 1 213 -6.6 -7.02 1.51999688148499 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 11 0.3 first second 5 1 214 6.6 3.48 1.97999668121338 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 12 0.15 first first 10 1 215 -6.6 -6.495 0.919997453689575 0 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.15 first first 3 1 216 -6.6 -6.78 1.55999684333801 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.0375 second first 2 1 217 -6.6 -3.87 1.47999691963196 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 6 1.2 second second 14 1 218 8 7.999999 0.959997415542603 0 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.15 first first 19 1 219 -6.6 -6.93 4.31999444961548 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 1.2 first second 14 1 220 8 6.799999 2.07999658584595 0 System.Collections.Generic.List`1[System.Single] -1
