subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 12 0.15 second first 6 1 317 8 4.53 -2.40000009536743 -0.25 0 -1
lala 20 0.075 second first 14 1 318 8 4.455 -2.40000009536743 0 0 -1
lala 12 0.075 first first 5 1 319 6.6 7.278 2.35999631881714 -0.25 1 1
lala 20 0.075 first first 17 1 320 -8 -6.252501 1.15999722480774 0.25 1 1
lala 14 0.0375 first second 7 1 321 8 7.152501 0.779997587203979 -0.25 1 -1
lala 10 0.15 first first 3 1 322 -6.6 -6.678 1.25999712944031 -0.25 1 1
lala 15 0.0375 first first 12 1 323 6.6 6.8685 2.67999601364136 0 0 1
lala 17 76.8 first first 9 1 324 -8 145.06 2.2999963760376 0 1 1
lala 16 0.3 first second 21 1 325 6.6 3.378 5.21999359130859 0.25 1 -1
lala 21 0.15 second first 14 1 326 8 4.605 -2.40000009536743 0 0 -1
lala 11 0.15 second first 3 1 327 -6.6 -6.528 -2.40000009536743 -0.25 1 -1
lala 20 2.4 first first 18 1 328 -6.6 -7.955999 2.2999963760376 0.25 0 1
lala 10 1.2 first first 8 1 329 -8 -6.48 1.11999726295471 0 0 1
lala 21 0.075 second second 16 1 330 -8 -5.804999 -2.40000009536743 0.25 0 1
lala 12 1.2 first first 2 1 331 -6.6 -12.756 1.31999707221985 -0.25 0 1
lala 20 0.009375 first second 10 1 332 -6.6 -4.11225 1.35999703407288 0 0 -1
lala 7 0.15 first first 15 1 333 8 13.79 0.939997434616089 0 1 1
lala 11 1.2 first first 8 1 334 -8 -5.280001 0.979997396469116 0 0 1
lala 12 1.2 first second 8 1 335 -8 -4.080001 0.839997529983521 0 0 -1
lala 9 0.15 first first 22 1 336 8 3.33 1.15999722480774 0.25 0 1
lala 13 0.15 first second 6 1 337 8 4.68 4.07999467849731 -0.25 0 -1
lala 8 0.15 first first 15 1 338 8 13.64 0.739997625350952 0 1 1
lala 14 0.01875 first first 0 1 339 -8 -5.71125 9.1200737953186 -0.25 0 1
lala 15 0.15 first first 23 1 340 8 8.089999 0.61999773979187 0.25 1 1
lala 7 9.6 first second 11 1 341 -6.6 9.222 0.61999773979187 0 1 -1
lala 14 0.0375 second first 19 1 342 -6.6 -6.528 1.31999707221985 0.25 1 -1
lala 14 0.15 first second 6 1 343 8 4.83 5.61999368667603 -0.25 0 -1
lala 13 0.3 first second 4 1 344 6.6 5.631 1.07999730110168 -0.25 0 -1
lala 15 0.3 first first 6 1 345 8 5.13 0.919997453689575 -0.25 0 1
lala 12 0.075 second second 3 1 346 -6.6 -6.603 4.97999382019043 -0.25 1 1
lala 21 0.0046875 first second 10 1 347 -6.6 -4.116938 0.759997606277466 0 0 -1
lala 16 0.075 first first 23 1 348 8 8.014999 0.679997682571411 0.25 1 1
lala 13 0.6 first first 8 1 349 -8 -4.680001 10.0200943946838 0 0 1
lala 21 1.2 first first 18 1 350 -6.6 -6.755999 0.99999737739563 0.25 0 1
lala 21 0.075 first first 17 1 351 -8 -6.177502 3.37999534606934 0.25 1 1
lala 13 1.2 first first 2 1 352 -6.6 -11.556 2.37999629974365 -0.25 0 1
lala 22 1.2 first first 18 1 353 -6.6 -5.555999 0.739997625350952 0.25 0 1
lala 15 0.009375 first first 0 1 354 -8 -5.701875 2.19999647140503 -0.25 0 1
lala 9 0.15 first first 15 1 355 8 13.49 0.519997835159302 0 1 1
lala 18 153.6 first second 9 1 356 -8 298.66 0.799997568130493 0 1 -1
lala 19 76.8 first first 9 1 357 -8 221.86 1.93999671936035 0 1 1
lala 14 0.3 first first 8 1 358 -8 -4.380001 0.959997415542603 0 0 1
lala 20 38.4 first first 9 1 359 -8 260.26 1.0999972820282 0 1 1
lala 22 0.3 first second 14 1 360 8 4.905 1.57999682426453 0 0 -1
lala 14 1.2 first first 2 1 361 -6.6 -10.356 8.14005136489868 -0.25 0 1
lala 17 0.3 first first 21 1 362 6.6 3.678 0.759997606277466 0.25 1 1
lala 16 0.0375 second first 13 1 363 6.6 4.953001 -2.40000009536743 0 1 -1
lala 15 0.01875 first first 19 1 364 -6.6 -6.54675 0.919997453689575 0.25 1 1
lala 10 0.075 first second 22 1 365 8 3.255 2.7399959564209 0.25 0 -1
lala 18 0.15 first second 21 1 366 6.6 3.528 5.67999505996704 0.25 1 -1
lala 22 0.0375 first second 16 1 367 -8 -5.767499 0.799997568130493 0.25 0 -1
lala 8 4.8 first first 11 1 368 -6.6 4.422 2.55999612808228 0 1 1
lala 10 0.3 first second 15 1 369 8 13.19 1.69999694824219 0 1 -1
lala 17 0.01875 first second 13 1 370 6.6 4.971751 18.8202948570251 0 1 -1
lala 19 0.075 first second 21 1 371 6.6 3.603 0.879997491836548 0.25 1 -1
lala 15 0.01875 first second 7 1 372 8 7.171251 1.11999726295471 -0.25 1 -1
lala 16 0.009375 first first 19 1 373 -6.6 -6.537375 1.13999724388123 0.25 1 1
lala 9 2.4 first second 11 1 374 -6.6 6.822 1.23999714851379 0 1 -1
lala 16 0.01875 second second 12 1 375 6.6 6.84975 -2.40000009536743 0 0 1
lala 23 0.01875 second first 16 1 376 -8 -5.78625 -2.40000009536743 0.25 0 -1
lala 11 0.15 first first 15 1 377 8 13.34 0.559997797012329 0 1 1
lala 15 2.4 first first 2 1 378 -6.6 -7.956 2.85999584197998 -0.25 0 1
lala 15 0.3 first second 8 1 379 -8 -4.08 1.15999722480774 0 0 -1
lala 18 0.01875 first second 13 1 380 6.6 4.990501 1.25999712944031 0 1 -1
lala 10 1.2 first second 11 1 381 -6.6 5.622 1.29999709129334 0 1 -1
lala 16 0.15 first first 8 1 382 -8 -4.23 1.67999696731567 0 0 1
lala 23 0.6 second second 14 1 383 8 5.505 0.919997453689575 0 0 1
lala 16 0.15 second second 6 1 384 8 4.98 5.03999376296997 -0.25 0 1
lala 16 0.009375 second first 0 1 385 -8 -5.6925 -2.40000009536743 -0.25 0 -1
lala 22 0.075 first second 17 1 386 -8 -6.102502 2.67999601364136 0.25 1 -1
lala 19 0.01875 first second 13 1 387 6.6 5.009251 1.47999691963196 0 1 -1
lala 16 0.3 second first 20 1 388 6.6 5.255999 -2.40000009536743 0.25 0 -1
lala 10 0.15 second first 1 1 389 -8 -4.790001 0.799997568130493 -0.25 1 -1
lala 16 0.01875 first first 7 1 390 8 7.190001 0.579997777938843 -0.25 1 1
lala 24 0.3 first second 14 1 391 8 5.205 1.47999691963196 0 0 -1
lala 17 0.15 first first 20 1 392 6.6 5.405999 2.91999578475952 0.25 0 1
lala 18 0.075 first second 20 1 393 6.6 5.330999 1.49999690055847 0.25 0 -1
lala 16 4.8 first second 2 1 394 -6.6 -3.156 1.49999690055847 -0.25 0 -1
lala 12 0.075 first first 15 1 395 8 13.265 0.459997892379761 0 1 1
lala 20 0.075 first second 21 1 396 6.6 3.678 1.73999691009521 0.25 1 -1
lala 17 2.4 second second 2 1 397 -6.6 -5.556 0.839997529983521 -0.25 0 1
lala 11 1.2 second first 11 1 398 -6.6 4.422 -2.40000009536743 0 1 -1
lala 20 0.0375 first first 13 1 399 6.6 5.046751 1.07999730110168 0 1 1
lala 14 0.6 first first 4 1 400 6.6 6.230999 4.09999465942383 -0.25 0 1
lala 17 0.075 first second 23 1 401 8 7.94 0.599997758865356 0.25 1 -1
lala 11 0.0375 second first 22 1 402 8 3.2925 0.819997549057007 0.25 0 -1
lala 19 0.0375 first second 20 1 403 6.6 5.368499 2.79999589920044 0.25 0 -1
lala 24 0.01875 first second 16 1 404 -8 -5.805 0.859997510910034 0.25 0 -1
lala 15 0.3 first second 4 1 405 6.6 5.930999 7.32003259658813 -0.25 0 -1
lala 17 0.15 first first 6 1 406 8 4.83 0.799997568130493 -0.25 0 1
lala 25 0.15 second first 14 1 407 8 5.355 0.679997682571411 0 0 -1
lala 18 1.2 second second 2 1 408 -6.6 -4.356 1.57999682426453 -0.25 0 1
lala 23 1.2 second first 18 1 409 -6.6 -4.355999 1.3999969959259 0.25 0 -1
lala 18 0.15 first second 6 1 410 8 4.68 3.37999534606934 -0.25 0 -1
lala 17 0.01875 first second 12 1 411 6.6 6.830999 3.13999557495117 0 0 -1
lala 17 0.0046875 second second 0 1 412 -8 -5.697187 -2.40000009536743 -0.25 0 1
lala 13 0.0375 first first 5 1 413 6.6 7.2405 2.69999599456787 -0.25 1 1
lala 13 0.075 first second 15 1 414 8 13.19 5.29999351501465 0 1 -1
lala 16 0.15 first second 4 1 415 6.6 6.080999 0.679997682571411 -0.25 0 -1
lala 26 0.15 first second 14 1 416 8 5.505 0.599997758865356 0 0 -1
lala 12 0.0375 first first 22 1 417 8 3.329999 0.759997606277466 0.25 0 1
lala 21 38.4 second second 9 1 418 -8 298.66 -2.40000009536743 0 1 1
lala 13 0.01875 second first 22 1 419 8 3.311249 0.839997529983521 0.25 0 -1
lala 12 1.2 first second 11 1 420 -6.6 3.222 0.719997644424438 0 1 -1
lala 14 0.009375 first first 22 1 421 8 3.320625 0.559997797012329 0.25 0 1
lala 13 2.4 first second 11 1 422 -6.6 0.8219998 0.99999737739563 0 1 -1
lala 20 0.0375 first second 20 1 423 6.6 5.405999 2.65999603271484 0.25 0 -1
lala 19 1.2 first second 2 1 424 -6.6 -3.156 0.679997682571411 -0.25 0 -1
lala 24 0.6 first second 18 1 425 -6.6 -4.955999 3.51999521255493 0.25 0 -1
lala 14 4.8 first second 11 1 426 -6.6 -3.978 3.69999504089355 0 1 -1
lala 21 0.075 second first 21 1 427 6.6 3.753 0.599997758865356 0.25 1 -1
lala 23 0.0375 first first 17 1 428 -8 -6.140002 0.759997606277466 0.25 1 1
lala 17 0.009375 first first 19 1 429 -6.6 -6.528 0.519997835159302 0.25 1 1
lala 17 0.15 first second 4 1 430 6.6 6.230999 3.19999551773071 -0.25 0 -1
lala 17 0.075 first first 8 1 431 -8 -4.155001 1.27999711036682 0 0 1
lala 25 0.6 second second 18 1 432 -6.6 -5.555999 4.71999406814575 0.25 0 1
lala 18 0.075 second first 8 1 433 -8 -4.080001 2.55999612808228 0 0 -1
lala 17 0.009375 first first 7 1 434 8 7.180626 1.23999714851379 -0.25 1 1
lala 18 0.009375 first first 19 1 435 -6.6 -6.518625 0.659997701644897 0.25 1 1
lala 25 0.01875 first first 16 1 436 -8 -5.82375 1.31999707221985 0.25 0 1
lala 18 0.009375 second first 12 1 437 6.6 6.840374 2.37999629974365 0 0 -1
lala 18 0.00234375 second first 0 1 438 -8 -5.694843 -2.40000009536743 -0.25 0 -1
lala 13 0.0375 first first 3 1 439 -6.6 -6.5655 3.39999532699585 -0.25 1 1
lala 11 0.075 first second 1 1 440 -8 -4.865001 1.3999969959259 -0.25 1 -1
lala 22 0.15 first second 21 1 441 6.6 3.903 4.87999391555786 0.25 1 -1
lala 23 0.3 first first 21 1 442 6.6 4.203001 0.499997854232788 0.25 1 1
lala 20 0.6 second first 2 1 443 -6.6 -3.756 2.55999612808228 -0.25 0 -1
lala 18 0.0375 first second 23 1 444 8 7.977499 1.33999705314636 0.25 1 -1
lala 22 38.4 first first 9 1 445 -8 337.06 0.799997568130493 0 1 1
lala 15 0.0046875 first second 22 1 446 8 3.315937 2.159996509552 0.25 0 -1
lala 19 0.075 first second 6 1 447 8 4.755 0.579997777938843 -0.25 0 -1
lala 19 0.009375 first second 12 1 448 6.6 6.84975 0.939997434616089 0 0 -1
lala 18 0.009375 first second 7 1 449 8 7.171251 1.73999691009521 -0.25 1 -1
lala 19 0.0375 second first 8 1 450 -8 -4.117501 4.41999435424805 0 0 -1
lala 20 0.0375 first second 8 1 451 -8 -4.155001 0.759997606277466 0 0 -1
lala 12 0.075 first first 1 1 452 -8 -4.940001 1.49999690055847 -0.25 1 1
lala 14 0.0375 second first 3 1 453 -6.6 -6.528 1.81999683380127 -0.25 1 -1
lala 19 0.001171875 second first 0 1 454 -8 -5.696015 -2.40000009536743 -0.25 0 -1
lala 14 0.0375 first first 5 1 455 6.6 7.203001 7.44003534317017 -0.25 1 1
lala 18 0.15 first first 4 1 456 6.6 6.381 0.699997663497925 -0.25 0 1
lala 19 0.0375 second second 23 1 457 8 8.014999 -2.40000009536743 0.25 1 1
lala 16 0.00234375 first second 22 1 458 8 3.318281 1.13999724388123 0.25 0 -1
lala 15 0.01875 first first 3 1 459 -6.6 -6.546751 1.23999714851379 -0.25 1 1
lala 15 9.6 first first 11 1 460 -6.6 -13.578 2.05999660491943 0 1 1
lala 22 0.0046875 second second 10 1 461 -6.6 -4.121625 -2.40000009536743 0 0 1
lala 21 0.6 second second 2 1 462 -6.6 -4.356 0.01999831199646 -0.25 0 1
lala 23 76.8 second second 9 1 463 -8 413.86 1.87999677658081 0 1 1
lala 13 0.0375 second second 1 1 464 -8 -4.902501 0.719997644424438 -0.25 1 1
lala 21 0.0375 first first 20 1 465 6.6 5.443499 3.89999485015869 0.25 0 1
lala 14 0.0375 first first 1 1 466 -8 -4.865001 2.67999601364136 -0.25 1 1
lala 20 0.01875 second second 23 1 467 8 7.996249 -2.40000009536743 0.25 1 1
lala 19 0.075 first first 4 1 468 6.6 6.306 1.93999671936035 -0.25 0 1
lala 26 0.009375 first first 16 1 469 -8 -5.814375 1.15999722480774 0.25 0 1
lala 15 0.0375 second second 5 1 470 6.6 7.165501 0.99999737739563 -0.25 1 1
lala 21 0.01875 first first 23 1 471 8 7.977499 0.439997911453247 0.25 1 1
lala 16 4.8 first first 11 1 472 -6.6 -8.778001 1.95999670028687 0 1 1
lala 22 0.01875 first first 20 1 473 6.6 5.424749 1.01999735832214 0.25 0 1
lala 24 0.15 second second 21 1 474 6.6 4.053 3.05999565124512 0.25 1 1
lala 24 0.01875 first second 17 1 475 -8 -6.121252 1.11999726295471 0.25 1 -1
lala 26 0.3 first second 18 1 476 -6.6 -5.255999 0.759997606277466 0.25 0 -1
lala 24 153.6 first first 9 1 477 -8 567.46 2.17999649047852 0 1 1
lala 22 0.01875 first second 23 1 478 8 7.958749 1.37999701499939 0.25 1 -1
lala 20 0.009375 second first 12 1 479 6.6 6.859125 -2.40000009536743 0 0 -1
lala 15 0.0375 second first 1 1 480 -8 -4.827501 -2.40000009536743 -0.25 1 -1
lala 22 0.3 second first 2 1 481 -6.6 -4.056 -2.40000009536743 -0.25 0 -1
lala 14 0.0375 first first 15 1 482 8 13.2275 1.37999701499939 0 1 1
lala 16 0.075 first second 5 1 483 6.6 7.090501 1.67999696731567 -0.25 1 -1
lala 17 4.8 second first 11 1 484 -6.6 -3.978001 5.09999370574951 0 1 -1
lala 23 0.00234375 first second 10 1 485 -6.6 -4.119281 4.55999422073364 0 0 -1
lala 25 0.15 first second 21 1 486 6.6 3.903 3.25999546051025 0.25 1 -1
lala 20 0.075 second first 4 1 487 6.6 6.231 1.49999690055847 -0.25 0 -1
lala 19 0.0046875 second second 7 1 488 8 7.175938 -2.40000009536743 -0.25 1 1
lala 16 0.009375 first first 3 1 489 -6.6 -6.537375 1.05999732017517 -0.25 1 1
lala 26 0.075 first second 21 1 490 6.6 3.978 1.83999681472778 0.25 1 -1
lala 17 0.00234375 second first 22 1 491 8 3.320624 -2.40000009536743 0.25 0 -1
lala 21 0.0375 first second 4 1 492 6.6 6.2685 1.19999718666077 -0.25 0 -1
lala 20 0.00234375 first first 7 1 493 8 7.173594 1.23999714851379 -0.25 1 1
lala 23 0.01875 first second 20 1 494 6.6 5.405999 1.25999712944031 0.25 0 -1
lala 15 0.01875 first first 15 1 495 8 13.20875 0.519997835159302 0 1 1
lala 25 0.009375 first first 17 1 496 -8 -6.130627 1.91999673843384 0.25 1 1
lala 21 0.0375 first second 8 1 497 -8 -4.192501 1.0999972820282 0 0 -1
lala 27 0.075 first second 21 1 498 6.6 4.053 2.75999593734741 0.25 1 -1
lala 19 0.01875 first first 19 1 499 -6.6 -6.499875 2.43999624252319 0.25 1 1
lala 24 0.009375 first second 20 1 500 6.6 5.415374 0.939997434616089 0.25 0 -1
lala 20 0.001171875 first second 0 1 501 -8 -5.697187 2.95999574661255 -0.25 0 -1
lala 17 0.0375 first first 5 1 502 6.6 7.128001 1.21999716758728 -0.25 1 1
lala 16 0.01875 second first 1 1 503 -8 -4.846251 0.679997682571411 -0.25 1 -1
lala 27 0.009375 first second 16 1 504 -8 -5.805 0.899997472763062 0.25 0 -1
lala 28 0.0046875 first second 16 1 505 -8 -5.809687 0.699997663497925 0.25 0 -1
lala 27 0.15 first second 14 1 506 8 5.655 1.7199969291687 0 0 -1
lala 25 307.2 first first 9 1 507 -8 874.66 0.519997835159302 0 1 1
lala 26 614.4 first second 9 1 508 -8 1489.06 1.15999722480774 0 1 -1
lala 23 0.009375 second second 23 1 509 8 7.968124 -2.40000009536743 0.25 1 1
lala 20 0.0375 second first 19 1 510 -6.6 -6.462375 2.09999656677246 0.25 1 -1
lala 17 0.01875 first second 1 1 511 -8 -4.865002 1.13999724388123 -0.25 1 -1
lala 29 0.0046875 first second 16 1 512 -8 -5.814374 0.759997606277466 0.25 0 -1
lala 28 0.075 first second 21 1 513 6.6 4.128 4.75999402999878 0.25 1 -1
lala 22 0.075 second first 8 1 514 -8 -4.2675 2.41999626159668 0 0 -1
lala 28 0.3 second first 14 1 515 8 5.955 1.47999691963196 0 0 -1
lala 17 0.009375 second second 3 1 516 -6.6 -6.528 1.13999724388123 -0.25 1 1
lala 18 0.009375 second second 3 1 517 -6.6 -6.518625 1.21999716758728 -0.25 1 1
lala 29 0.15 second first 21 1 518 6.6 4.278 4.47999429702759 0.25 1 -1
lala 22 0.0375 first first 4 1 519 6.6 6.306 0.899997472763062 -0.25 0 1
lala 21 0.01875 first first 19 1 520 -6.6 -6.481125 6.38001108169556 0.25 1 1
lala 18 2.4 first second 11 1 521 -6.6 -6.378001 1.07999730110168 0 1 -1
lala 20 0.075 first second 6 1 522 8 4.829999 9.98009347915649 -0.25 0 -1
lala 25 0.009375 first first 20 1 523 6.6 5.424749 1.89999675750732 0.25 0 1
lala 24 0.0046875 first first 23 1 524 8 7.963437 1.87999677658081 0.25 1 1
lala 21 0.01875 first first 12 1 525 6.6 6.877875 1.8599967956543 0 0 1
lala 30 0.3 first first 21 1 526 6.6 4.578001 2.2999963760376 0.25 1 1
lala 22 0.009375 first second 12 1 527 6.6 6.8685 0.579997777938843 0 0 -1
lala 31 0.15 first second 21 1 528 6.6 4.428 1.11999726295471 0.25 1 -1
lala 26 0.0046875 first first 20 1 529 6.6 5.420062 1.25999712944031 0.25 0 1
lala 19 0.01875 first second 3 1 530 -6.6 -6.499875 0.979997396469116 -0.25 1 -1
lala 30 0.0046875 second first 16 1 531 -8 -5.819062 1.25999712944031 0.25 0 -1
lala 21 0.00234375 first first 7 1 532 8 7.171251 2.21999645233154 -0.25 1 1
lala 27 0.0046875 first second 20 1 533 6.6 5.415374 0.839997529983521 0.25 0 -1
lala 23 0.15 second first 8 1 534 -8 -4.4175 2.89999580383301 0 0 -1
lala 21 0.075 second first 6 1 535 8 4.904999 -2.40000009536743 -0.25 0 -1
lala 19 2.4 second second 11 1 536 -6.6 -8.778001 4.1999945640564 0 1 1
lala 32 0.075 first second 21 1 537 6.6 4.503 1.97999668121338 0.25 1 -1
lala 21 0.01875 first first 13 1 538 6.6 5.028001 1.43999695777893 0 1 1
lala 18 0.01875 second first 5 1 539 6.6 7.109251 1.21999716758728 -0.25 1 -1
lala 20 0.009375 second second 3 1 540 -6.6 -6.50925 -2.40000009536743 -0.25 1 1
lala 23 0.0046875 first first 12 1 541 6.6 6.873187 1.55999684333801 0 0 1
lala 22 0.009375 first first 19 1 542 -6.6 -6.47175 1.75999689102173 0.25 1 1
lala 29 0.6 first first 14 1 543 8 6.555 0.819997549057007 0 0 1
lala 22 0.00234375 second first 7 1 544 8 7.168907 -2.40000009536743 -0.25 1 -1
lala 23 0.15 second first 2 1 545 -6.6 -4.206 5.59999322891235 -0.25 0 -1
lala 24 0.00234375 second second 12 1 546 6.6 6.870843 0.859997510910034 0 0 1
lala 25 0.0046875 first first 23 1 547 8 7.958749 0.61999773979187 0.25 1 1
lala 30 0.3 first first 14 1 548 8 6.255 0.679997682571411 0 0 1
lala 16 0.01875 first first 15 1 549 8 13.19 0.539997816085815 0 1 1
lala 23 0.009375 first first 19 1 550 -6.6 -6.462375 2.159996509552 0.25 1 1
lala 28 0.00234375 second second 20 1 551 6.6 5.417718 -2.40000009536743 0.25 0 1
lala 33 0.075 second first 21 1 552 6.6 4.578 -2.40000009536743 0.25 1 -1
lala 26 0.0046875 second first 17 1 553 -8 -6.125939 -2.40000009536743 0.25 1 -1
lala 23 0.01875 first second 4 1 554 6.6 6.28725 0.779997587203979 -0.25 0 -1
lala 24 0.009375 second second 4 1 555 6.6 6.296625 -2.40000009536743 -0.25 0 1
lala 22 0.15 first second 6 1 556 8 5.054999 1.5399968624115 -0.25 0 -1
lala 18 0.01875 first first 1 1 557 -8 -4.883752 0.639997720718384 -0.25 1 1
lala 19 0.009375 first second 1 1 558 -8 -4.874377 1.03999733924866 -0.25 1 -1
lala 22 0.01875 first second 13 1 559 6.6 5.009251 0.959997415542603 0 1 -1
lala 17 0.01875 second second 15 1 560 8 13.17125 -2.40000009536743 0 1 1
lala 24 0.001171875 second second 10 1 561 -6.6 -4.120453 -2.40000009536743 0 0 1
lala 23 0.001171875 first second 7 1 562 8 7.170079 0.779997587203979 -0.25 1 -1
lala 25 0.00234375 second second 12 1 563 6.6 6.8685 -2.40000009536743 0 0 1
lala 18 0.0375 second second 15 1 565 8 13.13375 4.9399938583374 0 1 1
lala 20 1.2 first first 11 1 566 -6.6 -7.578001 0.919997453689575 0 1 1
lala 25 0.0046875 first first 4 1 567 6.6 6.291937 0.61999773979187 -0.25 0 1
lala 24 0.15 first second 2 1 568 -6.6 -4.356 0.859997510910034 -0.25 0 -1
lala 18 0.00234375 first first 22 1 569 8 3.322968 0.739997625350952 0.25 0 1
lala 24 0.001171875 first second 7 1 570 8 7.171251 1.73999691009521 -0.25 1 -1
lala 23 0.009375 second second 13 1 571 6.6 5.018626 3.81999492645264 0 1 1
lala 25 0.001171875 first first 7 1 572 8 7.172423 0.859997510910034 -0.25 1 1
lala 26 0.0005859375 first first 7 1 573 8 7.171837 3.35999536514282 -0.25 1 1
lala 34 0.075 second second 21 1 575 6.6 4.653 -2.40000009536743 0.25 1 1
lala 26 0.0046875 second first 4 1 576 6.6 6.28725 3.97999477386475 -0.25 0 -1
lala 26 0.00234375 second second 12 1 577 6.6 6.866156 0.579997777938843 0 0 1
lala 27 307.2 first first 9 1 578 -8 1181.86 0.799997568130493 0 1 1
lala 31 0.3 first second 14 1 579 8 5.955 1.21999716758728 0 0 -1
lala 23 0.3 first first 6 1 580 8 5.355 1.01999735832214 -0.25 0 1
lala 26 0.0046875 first first 23 1 581 8 7.954062 0.579997777938843 0.25 1 1
lala 27 0.00234375 first second 4 1 582 6.6 6.289594 3.6199951171875 -0.25 0 -1
lala 20 0.0046875 first second 1 1 583 -8 -4.879064 1.27999711036682 -0.25 1 -1
lala 21 0.0046875 first second 1 1 585 -8 -4.883751 1.05999732017517 -0.25 1 -1
lala 27 0.009375 first second 23 1 586 8 7.944687 0.879997491836548 0.25 1 -1
lala 21 0.0046875 first first 3 1 587 -6.6 -6.504563 1.83999681472778 -0.25 1 1
lala 24 0.15 first first 6 1 588 8 5.204999 0.719997644424438 -0.25 0 1
lala 22 0.0046875 first second 1 1 589 -8 -4.888439 0.699997663497925 -0.25 1 -1
lala 25 0.15 first second 2 1 590 -6.6 -4.506 0.959997415542603 -0.25 0 -1
lala 27 0.00234375 first second 17 1 592 -8 -6.128283 0.459997892379761 0.25 1 -1
lala 32 0.15 first first 14 1 593 8 6.105 0.799997568130493 0 0 1
lala 25 0.0005859375 first second 10 1 594 -6.6 -4.119867 1.17999720573425 0 0 -1
lala 19 0.001171875 first second 22 1 595 8 3.321796 0.659997701644897 0.25 0 -1
lala 24 0.009375 first first 19 1 596 -6.6 -6.453 2.99999570846558 0.25 1 1
lala 21 1.2 first first 11 1 597 -6.6 -6.378001 1.05999732017517 0 1 1
lala 19 0.075 first first 15 1 598 8 13.05875 0.659997701644897 0 1 1
lala 24 0.3 first first 8 1 599 -8 -4.717501 1.41999697685242 0 0 1
lala 25 0.15 second first 8 1 600 -8 -4.567501 -2.40000009536743 0 0 -1
lala 25 0.15 second first 6 1 601 8 5.054999 -2.40000009536743 -0.25 0 -1
lala 21 0.001171875 first first 0 1 602 -8 -5.698359 2.159996509552 -0.25 0 1
lala 22 0.0005859375 first second 0 1 603 -8 -5.697773 1.67999696731567 -0.25 0 -1
lala 23 0.009375 first second 1 1 605 -8 -4.897814 1.15999722480774 -0.25 1 -1
lala 26 0.075 second first 6 1 606 8 5.129999 1.41999697685242 -0.25 0 -1
lala 26 0.075 second first 8 1 607 -8 -4.6425 -2.40000009536743 0 0 -1
lala 23 0.0002929688 second first 0 1 609 -8 -5.698066 2.85999584197998 -0.25 0 -1
lala 27 0.075 second first 6 1 610 8 5.204999 -2.40000009536743 -0.25 0 -1
lala 33 0.075 second second 14 1 611 8 6.03 -2.40000009536743 0 0 1
lala 26 0.3 second first 2 1 612 -6.6 -4.806 6.08000421524048 -0.25 0 -1
lala 27 0.15 first second 18 1 613 -6.6 -5.405999 1.43999695777893 0.25 0 -1
lala 28 0.075 first first 6 1 614 8 5.279999 0.859997510910034 -0.25 0 1
lala 24 0.0046875 second first 13 1 616 6.6 5.013938 -2.40000009536743 0 1 -1
lala 24 0.01875 second second 1 1 617 -8 -4.916564 -2.40000009536743 -0.25 1 1
lala 28 0.15 second second 18 1 618 -6.6 -5.555999 2.77999591827393 0.25 0 1
lala 28 153.6 second second 9 1 621 -8 1335.46 1.3999969959259 0 1 1
lala 25 0.01875 second second 19 1 623 -6.6 -6.434249 -2.40000009536743 0.25 1 1
lala 29 0.0375 second first 6 1 624 8 5.242499 1.67999696731567 -0.25 0 -1
lala 25 0.009375 first second 1 1 625 -8 -4.907189 1.91999673843384 -0.25 1 -1
lala 27 0.075 first first 8 1 626 -8 -4.7175 1.07999730110168 0 0 1
lala 27 0.6 second second 2 1 627 -6.6 -5.406 4.09999465942383 -0.25 0 1
lala 24 0.0002929688 second first 0 1 628 -8 -5.698359 1.15999722480774 -0.25 0 -1
lala 20 0.0005859375 first first 22 1 629 8 3.322382 1.15999722480774 0.25 0 1
lala 35 0.0375 first first 21 1 630 6.6 4.6155 3.83999490737915 0.25 1 1
lala 22 0.0046875 first first 3 1 631 -6.6 -6.499876 0.61999773979187 -0.25 1 1
lala 20 0.15 first first 15 1 632 8 12.90875 0.459997892379761 0 1 1
lala 26 0.0375 first second 19 1 633 -6.6 -6.396749 0.979997396469116 0.25 1 -1
lala 29 153.6 first first 9 1 634 -8 1489.06 0.839997529983521 0 1 1
lala 25 0.00234375 first second 13 1 635 6.6 5.016282 2.91999578475952 0 1 -1
lala 28 0.0375 first second 8 1 636 -8 -4.68 1.79999685287476 0 0 -1
lala 21 0.3 first first 15 1 637 8 12.60875 0.519997835159302 0 1 1
lala 22 0.6 first second 15 1 638 8 12.00875 0.899997472763062 0 1 -1
lala 34 0.075 second first 14 1 640 8 5.955 -2.40000009536743 0 0 -1
lala 21 0.0002929688 first second 22 1 641 8 3.322089 2.79999589920044 0.25 0 -1
lala 28 0.00234375 first first 4 1 643 6.6 6.291937 2.35999631881714 -0.25 0 1
lala 27 0.01875 second first 19 1 645 -6.6 -6.4155 -2.40000009536743 0.25 1 -1
lala 26 0.00234375 first second 13 1 646 6.6 5.018626 1.0999972820282 0 1 -1
lala 28 0.3 first first 2 1 647 -6.6 -5.106 1.21999716758728 -0.25 0 1
lala 19 0.009375 first second 5 1 649 6.6 7.118626 1.73999691009521 -0.25 1 -1
