subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 9 0.075 second first 19 1 221 -6.6 -6.153 2.09999656677246 0.25 1 -1
lala 8 0.3 second first 3 1 222 -6.6 -6.078001 2.01999664306641 -0.25 1 -1
lala 7 0.6 second first 12 1 223 6.6 3.756 0.899997472763062 0 0 -1
lala 10 0.3 first second 21 1 224 6.6 6.078001 0.739997625350952 0.25 1 -1
lala 8 0.3 second first 7 1 225 8 9.74 0.819997549057007 -0.25 1 -1
lala 8 0.3 second first 12 1 226 6.6 4.056 1.33999705314636 0 0 -1
lala 10 0.3 second first 5 1 227 6.6 6.978 0.879997491836548 -0.25 1 -1
lala 12 0.3 first second 1 1 228 -8 -7.340001 1.59999680519104 -0.25 1 -1
lala 11 0.3 second first 21 1 229 6.6 6.378001 0.739997625350952 0.25 1 -1
lala 11 0.3 second first 17 1 230 -8 -7.94 5.25999355316162 0.25 1 -1
lala 10 0.0375 first second 19 1 231 -6.6 -6.1905 0.899997472763062 0.25 1 -1
lala 10 0.15 first first 10 1 232 -6.6 -5.556 1.61999702453613 0 0 1
lala 8 0.3 second second 4 1 233 6.6 9.455999 0.99999737739563 -0.25 0 1
lala 9 0.3 second second 12 1 234 6.6 4.356 1.61999702453613 0 0 1
lala 12 0.15 first second 17 1 235 -8 -8.089999 0.839997529983521 0.25 1 -1
lala 13 0.15 first second 17 1 236 -8 -8.239999 1.01999735832214 0.25 1 -1
lala 10 0.15 second second 12 1 237 6.6 4.206 3.95999479293823 0 0 1
lala 12 0.3 first second 18 1 238 -6.6 -10.056 0.879997491836548 0.25 0 -1
lala 9 0.3 first second 4 1 239 6.6 9.155999 4.77999401092529 -0.25 0 -1
lala 16 0.3 first second 16 1 240 -8 -9.180001 2.43999624252319 0.25 0 -1
lala 7 0.3 second second 20 1 241 6.6 7.956 0.99999737739563 0.25 0 1
lala 5 0.6 first second 2 1 242 -6.6 -6.156 1.63999700546265 -0.25 0 -1
lala 10 0.075 first second 23 1 243 8 7.715001 1.3999969959259 0.25 1 -1
lala 17 0.3 second first 16 1 244 -8 -9.480001 1.65999698638916 0.25 0 -1
lala 11 0.3 second first 5 1 245 6.6 7.278 5.59999322891235 -0.25 1 -1
lala 9 0.3 second second 7 1 246 8 10.04 1.01999735832214 -0.25 1 1
lala 9 0.3 first second 3 1 247 -6.6 -6.378001 2.63999605178833 -0.25 1 -1
lala 10 0.3 first first 8 1 248 -8 -4.080001 1.01999735832214 0 0 1
